date,away_team,home_team,away_score,home_score,away_ml,home_ml,open_spread,close_spread,open_total,close_total,season
2018-12-30,NYJets,NewEngland,3,38,700,-1100,13.0,14.0,48.0,47.0,2018-19
2018-12-30,Philadelphia,Washington,24,0,-265,215,7.0,6.0,42.0,42.5,2018-19
2018-12-30,Detroit,GreenBay,31,0,300,-400,8.0,7.5,44.5,44.5,2018-19
2018-12-30,Jacksonville,Houston,3,20,300,-400,9.0,7.0,40.5,39.5,2018-19
2018-12-30,Cleveland,Baltimore,24,26,260,-330,6.0,7.0,41.5,40.5,2018-19
2018-12-30,Atlanta,TampaBay,34,32,-150,130,2.0,2.5,49.5,52.0,2018-19
2018-12-30,Miami,Buffalo,17,42,225,-275,3.0,5.5,38.0,39.5,2018-19
2018-12-30,Indianapolis,Tennessee,33,17,-240,190,2.5,5.0,44.0,42.5,2018-19
2018-12-30,Cincinnati,Pittsburgh,13,16,500,-700,14.5,13.5,48.0,45.5,2018-19
2018-12-30,Chicago,Minnesota,24,10,210,-260,4.0,6.0,41.5,40.0,2018-19
2018-12-30,LAChargers,Denver,23,9,-310,250,4.0,6.5,41.5,43.0,2018-19
2018-12-30,Arizona,Seattle,24,27,700,-1100,13.5,14.5,40.0,40.0,2018-19
2018-12-30,SanFrancisco,LARams,32,48,375,-500,10.5,10.5,50.5,50.5,2018-19
2019-01-05,Indianapolis,Houston,21,7,105,-125,2.0,1.5,47.0,49.0,2018-19
2019-01-05,Seattle,Dallas,22,24,135,-155,1.0,2.5,41.5,43.5,2018-19
2019-01-06,LAChargers,Baltimore,23,17,130,-150,3.0,3.0,41.5,42.0,2018-19
2019-01-06,Philadelphia,Chicago,16,15,240,-300,4.5,6.5,41.0,42.5,2018-19
2019-01-12,Indianapolis,KansasCity,13,31,175,-210,4.0,4.5,55.5,55.5,2018-19
2019-01-12,Dallas,LARams,22,30,275,-350,6.5,7.5,50.0,48.5,2018-19
2019-01-13,LAChargers,NewEngland,28,41,165,-185,5.0,3.5,47.5,47.5,2018-19
2019-01-13,Philadelphia,NewOrleans,14,20,350,-450,7.5,9.0,51.5,52.5,2018-19
2019-01-20,LARams,NewOrleans,26,23,145,-165,3.5,3.0,56.5,55.0,2018-19
2019-01-20,NewEngland,KansasCity,37,31,165,-185,3.0,3.5,58.5,56.0,2018-19
2019-02-03,NewEngland,LARams,13,3,-135,115,1.5,2.5,58.0,56.0,2018-19
2019-09-05,GreenBay,Chicago,10,3,140,-160,3.5,3.0,46.0,46.5,2019-20
2019-09-08,Atlanta,Minnesota,12,28,160,-190,4.5,3.5,47.5,46.5,2019-20
2019-09-08,Washington,Philadelphia,27,32,425,-600,8.0,10.0,46.5,44.0,2019-20
2019-09-08,Buffalo,NYJets,17,16,120,-140,3.5,2.5,38.5,41.0,2019-20
2019-09-08,Baltimore,Miami,59,10,-360,280,3.5,7.0,36.5,40.5,2019-20
2019-09-08,SanFrancisco,TampaBay,31,17,100,-120,1.0,1.0,48.5,51.0,2019-20
2019-09-08,KansasCity,Jacksonville,40,26,-190,160,5.0,3.5,52.5,49.0,2019-20
2019-09-08,Tennessee,Cleveland,43,13,215,-265,5.0,5.5,45.0,44.0,2019-20
2019-09-08,LARams,Carolina,30,27,-125,105,3.0,1.5,50.5,49.0,2019-20
2019-09-08,Detroit,Arizona,27,27,-150,130,0.0,3.0,48.5,46.0,2019-20
2019-09-08,Cincinnati,Seattle,20,21,375,-500,7.5,9.0,43.5,44.5,2019-20
2019-09-08,Indianapolis,LAChargers,24,30,240,-300,3.5,6.0,48.0,44.5,2019-20
2019-09-08,NYGiants,Dallas,17,35,270,-340,7.0,7.0,46.0,44.5,2019-20
2019-09-08,Pittsburgh,NewEngland,3,33,215,-265,6.0,5.5,51.5,49.0,2019-20
2019-09-09,Houston,NewOrleans,28,30,260,-330,7.5,6.5,54.0,52.0,2019-20
2019-09-09,Denver,Oakland,16,24,-155,135,3.0,3.0,43.0,42.5,2019-20
2019-09-12,TampaBay,Carolina,20,14,235,-290,6.0,6.5,51.0,48.0,2019-20
2019-09-15,Indianapolis,Tennessee,19,17,150,-180,3.0,3.0,44.0,43.5,2019-20
2019-09-15,LAChargers,Detroit,10,13,-110,-110,3.0,0.0,47.0,46.5,2019-20
2019-09-15,Buffalo,NYGiants,28,14,-120,100,0.0,1.0,43.0,44.5,2019-20
2019-09-15,Arizona,Baltimore,17,23,550,-800,12.0,13.0,41.5,46.0,2019-20
2019-09-15,NewEngland,Miami,43,0,-2500,1100,15.0,18.5,47.0,48.5,2019-20
2019-09-15,Dallas,Washington,31,21,-265,215,4.5,6.0,44.0,46.5,2019-20
2019-09-15,Jacksonville,Houston,12,13,280,-360,8.0,7.0,45.0,43.0,2019-20
2019-09-15,Seattle,Pittsburgh,28,26,180,-220,3.5,4.0,46.5,47.0,2019-20
2019-09-15,SanFrancisco,Cincinnati,41,17,-110,-110,1.0,0.0,45.0,46.5,2019-20
2019-09-15,Minnesota,GreenBay,16,21,140,-160,3.0,3.0,46.0,43.5,2019-20
2019-09-15,KansasCity,Oakland,28,10,-310,250,8.0,7.0,52.0,53.0,2019-20
2019-09-15,NewOrleans,LARams,9,27,105,-125,3.0,1.5,54.0,52.5,2019-20
2019-09-15,Chicago,Denver,16,14,-150,130,2.0,3.0,41.0,40.5,2019-20
2019-09-15,Philadelphia,Atlanta,20,24,-120,100,0.0,1.0,51.0,53.0,2019-20
2019-09-16,Cleveland,NYJets,23,3,-330,260,2.5,6.5,45.5,45.0,2019-20
2019-09-19,Tennessee,Jacksonville,7,20,-125,105,2.5,1.5,41.0,38.0,2019-20
2019-09-22,Denver,GreenBay,16,27,290,-380,7.0,7.0,43.5,41.0,2019-20
2019-09-22,Detroit,Philadelphia,27,24,180,-220,7.0,4.0,49.5,44.5,2019-20
2019-09-22,Baltimore,KansasCity,28,33,185,-230,5.0,4.5,51.5,52.0,2019-20
2019-09-22,Cincinnati,Buffalo,17,21,210,-260,4.0,6.0,40.5,43.0,2019-20
2019-09-22,Atlanta,Indianapolis,24,27,105,-125,2.5,1.5,48.0,48.0,2019-20
2019-09-22,Oakland,Minnesota,14,34,350,-450,7.0,9.0,43.0,43.5,2019-20
2019-09-22,NYJets,NewEngland,14,30,1400,-4000,21.5,21.0,45.5,43.0,2019-20
2019-09-22,Miami,Dallas,6,31,1500,-5000,17.0,22.5,47.0,46.5,2019-20
2019-09-22,NYGiants,TampaBay,32,31,200,-250,5.0,5.5,49.0,48.0,2019-20
2019-09-22,Carolina,Arizona,38,20,115,-135,3.5,2.0,43.5,45.5,2019-20
2019-09-22,NewOrleans,Seattle,33,27,200,-250,1.0,5.0,50.0,44.0,2019-20
2019-09-22,Houston,LAChargers,27,20,145,-170,3.5,3.0,49.0,49.5,2019-20
2019-09-22,Pittsburgh,SanFrancisco,20,24,240,-300,0.0,6.0,46.5,44.5,2019-20
2019-09-22,LARams,Cleveland,20,13,-220,180,2.5,4.5,51.0,48.0,2019-20
2019-09-23,Chicago,Washington,31,15,-240,190,4.0,4.5,42.5,41.0,2019-20
2019-09-26,Philadelphia,GreenBay,34,27,170,-200,3.0,3.5,48.0,46.5,2019-20
2019-09-29,Carolina,Houston,16,10,205,-255,4.0,5.5,47.0,47.5,2019-20
2019-09-29,Cleveland,Baltimore,40,25,300,-400,5.0,7.0,46.5,47.5,2019-20
2019-09-29,Washington,NYGiants,3,24,145,-170,1.5,3.0,46.0,48.0,2019-20
2019-09-29,LAChargers,Miami,30,10,-900,600,16.5,14.5,45.0,44.0,2019-20
2019-09-29,Oakland,Indianapolis,31,24,210,-260,6.5,5.5,44.0,46.5,2019-20
2019-09-29,KansasCity,Detroit,34,30,-400,300,6.0,7.5,53.0,54.5,2019-20
2019-09-29,NewEngland,Buffalo,16,10,-360,280,6.5,7.0,44.0,41.5,2019-20
2019-09-29,Tennessee,Atlanta,24,10,150,-180,4.5,3.0,46.5,46.0,2019-20
2019-09-29,TampaBay,LARams,55,40,375,-500,9.5,9.0,50.0,48.5,2019-20
2019-09-29,Seattle,Arizona,27,10,-260,210,3.5,5.5,46.0,49.0,2019-20
2019-09-29,Minnesota,Chicago,6,16,-110,-110,3.0,0.0,39.0,38.5,2019-20
2019-09-29,Jacksonville,Denver,26,24,125,-145,3.0,2.5,38.0,37.0,2019-20
2019-09-29,Dallas,NewOrleans,10,12,-150,130,3.0,2.5,45.0,47.0,2019-20
2019-09-30,Cincinnati,Pittsburgh,3,27,150,-180,4.5,3.5,43.5,44.5,2019-20
2019-10-03,LARams,Seattle,29,30,110,-130,2.0,1.5,48.0,48.0,2019-20
2019-10-06,Baltimore,Pittsburgh,26,23,-175,155,3.5,3.0,42.5,44.0,2019-20
2019-10-06,Chicago,Oakland,21,24,-330,260,7.0,7.0,41.0,40.0,2019-20
2019-10-06,Arizona,Cincinnati,26,23,135,-155,4.0,3.0,48.5,46.5,2019-20
2019-10-06,Jacksonville,Carolina,27,34,155,-185,4.0,3.0,42.0,40.5,2019-20
2019-10-06,Minnesota,NYGiants,28,10,-250,210,6.0,6.0,46.0,43.5,2019-20
2019-10-06,NewEngland,Washington,33,7,-1400,800,13.0,16.5,47.5,42.0,2019-20
2019-10-06,NYJets,Philadelphia,6,31,600,-900,14.0,14.0,44.5,43.0,2019-20
2019-10-06,TampaBay,NewOrleans,24,31,135,-155,5.5,3.0,47.0,46.5,2019-20
2019-10-06,Atlanta,Houston,32,53,180,-220,3.5,4.0,49.5,49.5,2019-20
2019-10-06,Buffalo,Tennessee,14,7,160,-190,2.5,3.5,38.0,38.5,2019-20
2019-10-06,Denver,LAChargers,20,13,195,-245,6.5,4.5,44.0,45.5,2019-20
2019-10-06,GreenBay,Dallas,34,24,155,-185,4.0,3.0,48.0,46.5,2019-20
2019-10-06,Indianapolis,KansasCity,19,13,450,-650,9.0,10.5,54.0,55.5,2019-20
2019-10-07,Cleveland,SanFrancisco,3,31,190,-240,5.0,5.0,47.0,48.0,2019-20
2019-10-10,NYGiants,NewEngland,14,35,850,-1500,15.0,17.0,46.5,43.0,2019-20
2019-10-13,Carolina,TampaBay,37,26,-130,110,2.5,2.0,46.0,47.5,2019-20
2019-10-13,Cincinnati,Baltimore,17,23,400,-550,10.5,10.5,48.0,47.0,2019-20
2019-10-13,Seattle,Cleveland,32,28,100,-120,2.5,1.0,46.0,45.5,2019-20
2019-10-13,Houston,KansasCity,31,24,160,-190,7.5,3.5,54.0,54.5,2019-20
2019-10-13,NewOrleans,Jacksonville,13,6,130,-150,2.5,2.5,43.5,42.0,2019-20
2019-10-13,Philadelphia,Minnesota,20,38,155,-185,3.0,3.5,44.0,45.0,2019-20
2019-10-13,Washington,Miami,17,16,-260,210,5.0,6.0,41.0,42.5,2019-20
2019-10-13,SanFrancisco,LARams,20,7,145,-170,4.0,3.0,48.5,50.0,2019-20
2019-10-13,Atlanta,Arizona,33,34,-160,140,3.0,3.0,47.0,52.5,2019-20
2019-10-13,Dallas,NYJets,22,24,-340,270,9.5,7.0,44.0,43.5,2019-20
2019-10-13,Tennessee,Denver,0,16,-105,-115,2.0,1.0,40.0,40.5,2019-20
2019-10-13,Pittsburgh,LAChargers,24,17,240,-300,5.0,6.0,43.5,42.5,2019-20
2019-10-14,Detroit,GreenBay,22,23,170,-200,6.5,3.5,46.5,46.5,2019-20
2019-10-17,KansasCity,Denver,30,6,-150,130,5.5,3.0,50.5,49.5,2019-20
2019-10-20,Arizona,NYGiants,27,21,160,-190,1.0,3.5,50.0,50.0,2019-20
2019-10-20,Houston,Indianapolis,23,30,105,-125,1.0,1.5,47.5,46.5,2019-20
2019-10-20,Miami,Buffalo,21,31,800,-1400,17.0,17.0,41.0,42.0,2019-20
2019-10-20,Minnesota,Detroit,42,30,-140,120,1.0,2.5,44.0,43.5,2019-20
2019-10-20,Oakland,GreenBay,24,42,220,-270,7.5,6.0,46.0,47.5,2019-20
2019-10-20,Jacksonville,Cincinnati,27,17,-220,180,4.5,4.5,47.5,44.0,2019-20
2019-10-20,LARams,Atlanta,37,10,-170,145,3.5,3.0,52.5,54.5,2019-20
2019-10-20,SanFrancisco,Washington,9,0,-500,375,10.0,10.0,43.0,38.5,2019-20
2019-10-20,LAChargers,Tennessee,20,23,140,-160,2.5,3.0,40.5,42.5,2019-20
2019-10-20,Baltimore,Seattle,30,16,130,-150,3.5,3.0,50.5,48.0,2019-20
2019-10-20,NewOrleans,Chicago,36,25,180,-220,4.0,4.0,38.5,37.0,2019-20
2019-10-20,Philadelphia,Dallas,10,37,140,-160,3.0,3.0,47.5,50.0,2019-20
2019-10-21,NewEngland,NYJets,33,0,-450,350,10.0,9.5,43.0,43.0,2019-20
2019-10-24,Washington,Minnesota,9,19,800,-1400,14.0,16.5,40.0,41.5,2019-20
2019-10-27,NYGiants,Detroit,26,31,230,-280,7.0,6.0,48.5,49.5,2019-20
2019-10-27,TampaBay,Tennessee,23,27,105,-125,3.0,1.5,47.0,45.5,2019-20
2019-10-27,LAChargers,Chicago,17,16,160,-190,4.5,3.5,40.5,41.0,2019-20
2019-10-27,Seattle,Atlanta,27,20,-400,300,3.0,7.5,54.0,49.0,2019-20
2019-10-27,NYJets,Jacksonville,15,29,260,-330,5.5,7.0,41.0,40.0,2019-20
2019-10-27,Philadelphia,Buffalo,31,13,-105,-115,2.5,1.0,41.5,38.5,2019-20
2019-10-27,Cincinnati,LARams,10,24,525,-750,10.5,11.5,47.5,48.0,2019-20
2019-10-27,Arizona,NewOrleans,9,31,500,-700,11.5,12.0,49.5,48.5,2019-20
2019-10-27,Oakland,Houston,24,27,200,-250,5.5,5.0,48.0,52.5,2019-20
2019-10-27,Carolina,SanFrancisco,13,51,180,-220,6.0,4.0,41.5,40.5,2019-20
2019-10-27,Denver,Indianapolis,13,15,215,-265,5.0,6.0,43.5,42.0,2019-20
2019-10-27,Cleveland,NewEngland,13,27,350,-450,11.0,10.0,46.5,42.5,2019-20
2019-10-27,GreenBay,KansasCity,31,24,-240,190,3.5,5.0,48.0,48.0,2019-20
2019-10-28,Miami,Pittsburgh,14,27,550,-800,17.0,14.0,42.5,44.0,2019-20
2019-10-31,SanFrancisco,Arizona,28,25,-480,365,0.0,10.0,43.0,43.5,2019-20
2019-11-03,Houston,Jacksonville,26,3,100,-120,3.0,1.0,47.0,46.0,2019-20
2019-11-03,Washington,Buffalo,9,24,450,-650,10.0,10.5,36.5,37.0,2019-20
2019-11-03,Tennessee,Carolina,20,30,160,-190,4.5,3.5,40.0,43.0,2019-20
2019-11-03,Chicago,Philadelphia,14,22,200,-250,3.0,5.0,45.0,41.0,2019-20
2019-11-03,Minnesota,KansasCity,23,26,-255,205,4.0,5.5,45.5,45.5,2019-20
2019-11-03,NYJets,Miami,18,26,-190,160,5.5,3.5,41.0,42.5,2019-20
2019-11-03,Indianapolis,Pittsburgh,24,26,105,-125,0.0,1.5,43.5,39.5,2019-20
2019-11-03,Detroit,Oakland,24,31,130,-150,1.0,2.5,51.0,51.5,2019-20
2019-11-03,TampaBay,Seattle,34,40,180,-220,5.5,4.0,53.5,51.0,2019-20
2019-11-03,Cleveland,Denver,19,24,-210,175,1.0,4.0,43.0,39.0,2019-20
2019-11-03,GreenBay,LAChargers,11,26,-220,180,3.5,4.5,46.0,50.5,2019-20
2019-11-03,NewEngland,Baltimore,20,37,-160,140,4.5,3.0,46.5,44.0,2019-20
2019-11-04,Dallas,NYGiants,37,18,-330,260,7.0,6.5,47.0,48.5,2019-20
2019-11-07,LAChargers,Oakland,24,26,-125,105,2.5,1.5,47.5,49.0,2019-20
2019-11-10,KansasCity,Tennessee,32,35,-250,200,6.0,5.5,47.5,49.0,2019-20
2019-11-10,Buffalo,Cleveland,16,19,145,-170,3.0,3.0,42.5,42.0,2019-20
2019-11-10,Arizona,TampaBay,27,30,200,-250,6.0,5.0,54.0,51.5,2019-20
2019-11-10,NYGiants,NYJets,27,34,-155,135,0.0,3.0,41.0,43.0,2019-20
2019-11-10,Atlanta,NewOrleans,26,9,600,-900,13.0,13.5,50.0,51.5,2019-20
2019-11-10,Baltimore,Cincinnati,49,13,-600,425,10.0,10.5,46.0,44.5,2019-20
2019-11-10,Carolina,GreenBay,16,24,185,-230,6.0,5.0,48.0,49.0,2019-20
2019-11-10,Detroit,Chicago,13,20,240,-300,3.0,6.5,44.0,38.0,2019-20
2019-11-10,Miami,Indianapolis,16,12,450,-650,16.0,11.0,44.0,44.5,2019-20
2019-11-10,LARams,Pittsburgh,12,17,-220,180,3.0,4.5,45.5,43.5,2019-20
2019-11-10,Minnesota,Dallas,28,24,155,-185,2.5,3.0,45.5,48.0,2019-20
2019-11-11,Seattle,SanFrancisco,27,24,215,-265,6.5,6.5,44.0,47.0,2019-20
2019-11-14,Pittsburgh,Cleveland,7,21,140,-160,2.5,3.0,41.5,41.5,2019-20
2019-11-17,Dallas,Detroit,35,27,-400,300,3.5,7.0,51.5,46.5,2019-20
2019-11-17,NewOrleans,TampaBay,34,17,-240,190,6.0,5.0,51.0,50.5,2019-20
2019-11-17,Atlanta,Carolina,29,3,170,-200,7.0,3.5,54.0,49.5,2019-20
2019-11-17,Jacksonville,Indianapolis,13,33,120,-140,3.5,2.5,44.0,42.0,2019-20
2019-11-17,Denver,Minnesota,23,27,375,-500,10.5,9.5,38.5,40.5,2019-20
2019-11-17,NYJets,Washington,34,17,110,-130,2.0,2.0,37.5,37.5,2019-20
2019-11-17,Buffalo,Miami,37,20,-350,275,7.5,7.0,39.0,41.5,2019-20
2019-11-17,Houston,Baltimore,7,41,190,-240,4.0,4.5,49.0,51.5,2019-20
2019-11-17,Arizona,SanFrancisco,26,36,375,-500,13.5,9.5,44.0,44.0,2019-20
2019-11-17,NewEngland,Philadelphia,17,10,-220,180,3.0,4.5,46.0,45.0,2019-20
2019-11-17,Cincinnati,Oakland,10,17,525,-750,9.0,13.0,48.0,48.5,2019-20
2019-11-17,Chicago,LARams,7,17,200,-250,8.0,5.0,42.0,40.0,2019-20
2019-11-18,KansasCity,LAChargers,24,17,-280,230,4.0,6.0,49.0,52.0,2019-20
2019-11-21,Indianapolis,Houston,17,20,165,-195,6.0,3.5,46.5,46.5,2019-20
2019-11-24,Miami,Cleveland,24,41,425,-600,12.5,10.5,45.0,46.0,2019-20
2019-11-24,Denver,Buffalo,3,20,170,-200,5.0,3.5,35.0,37.0,2019-20
2019-11-24,Pittsburgh,Cincinnati,16,10,-250,200,7.0,6.0,40.0,37.0,2019-20
2019-11-24,NYGiants,Chicago,14,19,230,-280,7.0,6.0,41.0,40.5,2019-20
2019-11-24,Oakland,NYJets,3,34,-200,170,3.5,3.5,47.0,44.5,2019-20
2019-11-24,Carolina,NewOrleans,31,34,400,-550,7.0,9.5,48.0,46.5,2019-20
2019-11-24,TampaBay,Atlanta,35,22,150,-180,2.5,3.0,54.5,51.0,2019-20
2019-11-24,Detroit,Washington,16,19,-200,170,2.0,4.0,42.0,39.5,2019-20
2019-11-24,Jacksonville,Tennessee,20,42,180,-220,3.0,4.5,41.0,42.0,2019-20
2019-11-24,Dallas,NewEngland,9,13,220,-270,7.0,6.0,47.0,45.0,2019-20
2019-11-24,GreenBay,SanFrancisco,8,37,145,-170,4.0,3.0,44.0,48.0,2019-20
2019-11-24,Seattle,Philadelphia,17,9,-120,100,3.0,1.0,49.0,46.0,2019-20
2019-11-25,Baltimore,LARams,45,6,-180,150,1.0,3.5,49.0,46.5,2019-20
2019-11-28,Chicago,Detroit,24,20,-270,220,1.0,5.5,41.0,37.0,2019-20
2019-11-28,Buffalo,Dallas,26,15,255,-320,8.0,6.5,45.0,47.0,2019-20
2019-11-28,NewOrleans,Atlanta,26,18,-390,295,5.0,7.0,48.0,47.5,2019-20
2019-12-01,GreenBay,NYGiants,31,13,-330,260,7.5,6.5,47.0,43.5,2019-20
2019-12-01,Washington,Carolina,29,21,425,-600,9.5,10.5,41.0,38.5,2019-20
2019-12-01,SanFrancisco,Baltimore,17,20,215,-265,4.5,5.5,46.0,45.5,2019-20
2019-12-01,Tennessee,Indianapolis,31,17,-115,-105,3.5,1.0,42.0,41.5,2019-20
2019-12-01,Philadelphia,Miami,31,37,-600,425,9.0,10.0,46.5,44.5,2019-20
2019-12-01,Oakland,KansasCity,9,40,450,-650,9.0,11.0,54.5,49.5,2019-20
2019-12-01,TampaBay,Jacksonville,28,11,-170,145,3.5,3.0,49.0,46.0,2019-20
2019-12-01,NYJets,Cincinnati,6,22,-140,120,3.0,2.5,41.0,43.0,2019-20
2019-12-01,LARams,Arizona,34,7,-140,120,4.5,2.5,47.0,47.5,2019-20
2019-12-01,LAChargers,Denver,20,23,-220,180,1.0,4.5,38.0,38.5,2019-20
2019-12-01,Cleveland,Pittsburgh,13,20,-120,100,3.0,1.0,40.5,40.0,2019-20
2019-12-01,NewEngland,Houston,22,28,-180,150,4.5,3.0,44.5,47.0,2019-20
2019-12-02,Minnesota,Seattle,30,37,140,-160,2.5,3.0,49.0,48.5,2019-20
2019-12-05,Dallas,Chicago,24,31,-170,145,3.0,3.0,42.5,43.0,2019-20
2019-12-08,Baltimore,Buffalo,24,17,-260,210,6.5,6.0,43.0,44.5,2019-20
2019-12-08,Washington,GreenBay,15,20,600,-900,14.5,13.0,42.0,42.5,2019-20
2019-12-08,Denver,Houston,38,24,330,-430,0.5,8.0,8.0,42.5,2019-20
2019-12-08,SanFrancisco,NewOrleans,48,46,110,-130,3.0,1.5,45.5,45.0,2019-20
2019-12-08,Cincinnati,Cleveland,19,27,240,-300,10.5,6.5,43.0,43.5,2019-20
2019-12-08,Carolina,Atlanta,20,40,160,-190,1.5,3.5,48.5,48.0,2019-20
2019-12-08,Detroit,Minnesota,7,20,500,-700,13.0,12.0,44.0,44.5,2019-20
2019-12-08,Miami,NYJets,21,22,190,-240,7.5,5.0,44.0,47.5,2019-20
2019-12-08,Indianapolis,TampaBay,35,38,150,-180,2.0,3.0,50.5,47.0,2019-20
2019-12-08,LAChargers,Jacksonville,45,10,-185,155,1.0,3.0,44.5,41.5,2019-20
2019-12-08,KansasCity,NewEngland,23,16,142,-165,3.5,3.0,50.5,49.0,2019-20
2019-12-08,Pittsburgh,Arizona,23,17,-125,105,2.5,1.5,43.0,43.5,2019-20
2019-12-08,Tennessee,Oakland,42,21,-150,130,1.0,3.0,46.5,47.0,2019-20
2019-12-08,Seattle,LARams,12,28,105,-125,2.5,1.5,46.5,48.0,2019-20
2019-12-09,NYGiants,Philadelphia,17,23,350,-450,8.5,9.0,46.5,45.5,2019-20
2019-12-12,NYJets,Baltimore,21,42,850,-1500,14.5,17.0,44.0,43.5,2019-20
2019-12-15,TampaBay,Detroit,38,17,-275,225,3.0,6.0,47.5,46.5,2019-20
2019-12-15,Philadelphia,Washington,37,27,-310,250,6.0,6.5,40.0,39.0,2019-20
2019-12-15,Chicago,GreenBay,13,21,180,-220,6.5,4.5,41.0,40.5,2019-20
2019-12-15,NewEngland,Cincinnati,34,13,-650,450,11.0,10.5,40.0,42.0,2019-20
2019-12-15,Houston,Tennessee,24,21,145,-170,2.5,3.0,47.5,50.0,2019-20
2019-12-15,Seattle,Carolina,30,24,-280,230,5.0,6.0,48.5,49.0,2019-20
2019-12-15,Denver,KansasCity,3,23,375,-500,13.0,9.0,46.5,42.5,2019-20
2019-12-15,Miami,NYGiants,20,36,160,-190,3.5,3.5,48.0,46.5,2019-20
2019-12-15,Buffalo,Pittsburgh,17,10,100,-120,0.0,1.0,37.0,37.0,2019-20
2019-12-15,Jacksonville,Oakland,20,16,275,-350,4.0,7.0,44.5,47.0,2019-20
2019-12-15,Cleveland,Arizona,24,38,-160,140,3.0,3.0,47.0,49.0,2019-20
2019-12-15,Atlanta,SanFrancisco,29,22,400,-550,12.0,10.0,45.5,49.5,2019-20
2019-12-15,LARams,Dallas,21,44,-115,-105,3.0,1.0,47.0,48.5,2019-20
2019-12-15,Minnesota,LAChargers,39,10,-120,100,3.0,1.5,46.0,45.0,2019-20
2019-12-16,Indianapolis,NewOrleans,7,34,325,-425,8.5,8.0,44.0,49.5,2019-20
2019-12-21,LARams,SanFrancisco,31,34,270,-340,6.0,7.0,46.5,45.5,2019-20
2019-12-21,Buffalo,NewEngland,17,24,250,-310,6.5,6.5,38.5,39.0,2019-20
2019-12-21,Houston,TampaBay,23,20,-150,130,0.0,3.0,53.0,50.5,2019-20
2019-12-22,Detroit,Denver,17,27,290,-380,6.5,8.0,37.5,40.0,2019-20
2019-12-22,Oakland,LAChargers,24,17,270,-340,6.5,7.5,47.0,45.0,2019-20
2019-12-22,Jacksonville,Atlanta,12,24,275,-350,7.0,7.0,46.0,48.0,2019-20
2019-12-22,NewOrleans,Tennessee,38,28,-190,160,1.0,3.0,51.0,48.5,2019-20
2019-12-22,NYGiants,Washington,41,35,-130,110,2.0,1.5,41.0,42.5,2019-20
2019-12-22,Pittsburgh,NYJets,10,16,-180,150,3.0,3.0,38.5,36.5,2019-20
2019-12-22,Cincinnati,Miami,35,38,-125,105,2.5,1.5,45.5,45.5,2019-20
2019-12-22,Carolina,Indianapolis,6,38,260,-330,6.5,7.0,46.5,46.5,2019-20
2019-12-22,Baltimore,Cleveland,31,15,-500,375,7.0,10.0,49.0,49.0,2019-20
2019-12-22,Dallas,Philadelphia,9,17,-145,125,1.0,2.5,47.5,46.5,2019-20
2019-12-22,Arizona,Seattle,27,13,330,-430,10.0,7.5,48.5,51.0,2019-20
2019-12-22,KansasCity,Chicago,26,3,-310,250,4.0,7.0,45.0,45.5,2019-20
2019-12-23,GreenBay,Minnesota,23,10,180,-220,4.5,4.5,46.5,47.0,2019-20
2019-12-29,Tennessee,Houston,35,14,-450,350,1.0,10.0,49.0,43.0,2019-20
2019-12-29,Cleveland,Cincinnati,23,33,-145,125,3.0,2.5,46.0,44.0,2019-20
2019-12-29,Chicago,Minnesota,21,19,-250,200,7.0,5.0,41.5,35.5,2019-20
2019-12-29,Indianapolis,Jacksonville,20,38,-250,200,1.0,5.5,44.5,41.5,2019-20
2019-12-29,Atlanta,TampaBay,28,22,105,-125,2.5,1.5,50.5,48.5,2019-20
2019-12-29,Washington,Dallas,16,47,525,-750,14.0,12.0,44.0,47.0,2019-20
2019-12-29,NewOrleans,Carolina,42,10,-1000,650,11.0,14.5,48.0,45.0,2019-20
2019-12-29,Philadelphia,NYGiants,34,17,-200,170,4.0,3.5,45.0,44.5,2019-20
2019-12-29,Pittsburgh,Baltimore,10,28,-130,110,2.5,2.0,40.5,35.0,2019-20
2019-12-29,NYJets,Buffalo,13,6,-125,105,5.5,1.5,37.0,37.0,2019-20
2019-12-29,Miami,NewEngland,27,24,900,-1600,16.5,17.0,43.5,45.5,2019-20
2019-12-29,GreenBay,Detroit,23,20,-900,600,10.0,13.5,41.5,44.0,2019-20
2019-12-29,LAChargers,KansasCity,21,31,375,-500,7.0,10.0,48.0,46.0,2019-20
2019-12-29,Arizona,LARams,24,31,250,-310,7.0,6.5,49.0,46.0,2019-20
2019-12-29,SanFrancisco,Seattle,26,21,-190,160,0.0,3.5,47.0,47.0,2019-20
2019-12-29,Oakland,Denver,15,16,200,-250,4.5,5.0,41.5,41.0,2019-20
2020-01-04,Buffalo,Houston,19,22,125,-145,3.0,2.5,41.0,43.0,2019-20
2020-01-04,Tennessee,NewEngland,20,13,195,-230,5.5,5.0,42.5,45.5,2019-20
2020-01-05,Minnesota,NewOrleans,26,20,290,-350,7.0,7.0,47.0,49.5,2019-20
2020-01-05,Seattle,Philadelphia,17,9,-105,-115,1.0,1.0,46.0,44.0,2019-20
2020-01-11,Minnesota,SanFrancisco,10,27,260,-310,6.5,7.0,45.5,44.5,2019-20
2020-01-11,Tennessee,Baltimore,28,12,400,-500,9.5,10.0,48.0,47.5,2019-20
2020-01-12,Houston,KansasCity,31,51,400,-500,7.5,10.0,48.0,51.0,2019-20
